단속일시,단속원금,단속동,단속장소,위반내용,견인지시
2022-01-02 11:57:00,40000,광장동,서울 광진구 광장동 453-7,교통소통장애,미견인
2022-01-02 11:58:00,40000,광장동,서울 광진구 광장동 453-7,교통소통장애,미견인
2022-01-02 11:59:00,40000,광장동,서울 광진구 광장동 453-7,교통소통장애,미견인
2022-01-02 12:00:00,40000,광장동,서울 광진구 광장동 453-7,교통소통장애,미견인
2022-01-02 12:02:00,40000,광장동,서울 광진구 광장동 453-7,교통소통장애,미견인
2022-01-02 12:02:00,40000,자양동,서울 광진구 자양동 731-3,도로 모퉁이,미견인
2022-01-02 12:10:00,40000,군자동,서울 광진구 군자동 224,교통소통장애,미견인
2022-01-02 12:10:00,40000,군자동,서울 광진구 군자동 224,교통소통장애,미견인
2022-01-02 12:29:00,40000,군자동,서울 광진구 군자동 497,보도,미견인
2022-01-02 12:30:00,40000,구의동,서울특별시 광진구 광나루로30나길 3,교통소통장애,미견인
2022-01-02 12:30:00,40000,군자동,서울 광진구 군자동 497,보도,미견인
2022-01-02 12:32:00,40000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2022-01-02 12:33:00,40000,자양동,서울 광진구 자양동 765,교통소통장애,미견인
2022-01-02 12:34:00,40000,자양동,서울 광진구 자양동 765,교통소통장애,미견인
2022-01-02 12:34:00,40000,화양동,서울 광진구 화양동 528,교통소통장애,미견인
2022-01-02 12:35:00,40000,화양동,서울 광진구 화양동 528,교통소통장애,미견인
2022-01-02 12:37:00,40000,자양동,서울특별시 광진구 자양번영로 70-1,보도,미견인
2022-01-02 12:39:00,40000,능동,서울 광진구 능동 257-26,도로 모퉁이,미견인
2022-01-02 12:40:00,40000,자양동,서울특별시 광진구 자양번영로 70-1,보도,미견인
2022-01-02 13:47:00,40000,화양동,건대입구 3번 출구 앞,주차금지(황색점선)구역,미견인
2022-01-02 14:32:00,40000,자양동,건대역약국 앞,주정차금지(황색실선)구역,미견인
2022-01-02 14:44:00,40000,구의동,서울 광진구 구의동 220-41,교통소통장애,미견인
2022-01-02 14:45:00,40000,구의동,서울 광진구 구의동 220-41,도로 모퉁이,미견인
2022-01-02 14:46:00,40000,구의동,서울 광진구 구의동 220-41,교통소통장애,미견인
