단속일시,단속원금,단속동,단속장소,위반내용,견인지시
2023-01-10 20:58,32000,군자동,서울 광진구 면목로 5-1 (군자동),버스정류소,미견인
2023-01-10 21:26,32000,자양동,서울 광진구 아차산로 238 (자양동),보도,미견인
2023-01-10 21:28,40000,자양동,서울 광진구 아차산로 236 (자양동),보도,미견인
2023-01-10 21:36,40000,자양동,서울 광진구 자양동 553-22,안전지대,미견인
2023-01-10 21:40,40000,자양동,서울 광진구 뚝섬로 515 (자양동),보도,미견인
2023-01-10 21:46,32000,중곡동,서울 광진구 동일로 440 (중곡동),보도,미견인
2023-01-10 21:48,40000,중곡동,서울 광진구 동일로 440 (중곡동),보도,미견인
2023-01-10 22:18,50000,중곡동,"서울 광진구 동일로72길 23-1 (중곡동, 금상빌리지)",보도,미견인
2023-01-10 23:24,40000,중곡동,서울 광진구 중곡동 266-5,보도,미견인
2023-01-10 23:30,32000,중곡동,서울 광진구 중곡동 664,보도,미견인
2023-01-11 2:03,32000,자양동,서울특별시 광진구 자양번영로 12,보도,미견인
2023-01-11 7:10,32000,광장동,서울 광진구 아차산로78길 90 (광장동),보도,미견인
2023-01-11 7:26,40000,자양동,서울 광진구 아차산로34길 18 (자양동),횡단보도,미견인
2023-01-11 10:59,32000,중곡동,서울 광진구 중곡동 275-14,횡단보도,미견인
2023-01-11 15:01,32000,중곡동,서울 광진구 면목로 147 (중곡동),보도,미견인
2023-01-11 18:30,32000,중곡동,서울 광진구 동일로 440 (중곡동),보도,미견인
2023-01-11 18:36,40000,중곡동,서울 광진구 면목로 112 (중곡동),보도,미견인
2023-01-11 18:50,40000,중곡동,서울 광진구 긴고랑로 35 (중곡동),보도,미견인
2023-01-11 18:53,32000,중곡동,서울 광진구 긴고랑로 37 (중곡동),보도,미견인
2023-01-11 19:00,40000,중곡동,"서울 광진구 긴고랑로 43 (중곡동, 넥스트 플래닛)",버스정류소,미견인
2023-01-11 19:12,32000,중곡동,서울 광진구 긴고랑로 71 (중곡동),버스정류소,미견인
2023-01-11 19:23,32000,중곡동,서울 광진구 용마산로 84 (중곡동),보도,미견인
2023-01-11 19:26,32000,중곡동,서울 광진구 용마산로 86 (중곡동),보도,미견인
2023-01-11 19:35,32000,중곡동,서울 광진구 용마산로 93 (중곡동),보도,미견인
2023-01-11 20:14,32000,중곡동,서울 광진구 긴고랑로 71 (중곡동),버스정류소,미견인
2023-01-11 20:22,32000,중곡동,"서울 광진구 긴고랑로 43 (중곡동, 넥스트 플래닛)",버스정류소,미견인
2023-01-11 22:16,32000,구의동,서울 광진구 아차산로55길 20 (구의동),횡단보도,미견인
2023-01-12 7:04,32000,화양동,서울 광진구 광나루로18길 21 (화양동),교차로,미견인
2023-01-12 7:19,32000,중곡동,서울 광진구 능동로 333-1 (중곡동),보도,미견인
2023-01-12 8:29,32000,구의동,서울특별시 광진구 광나루로 545,도로 모퉁이,미견인
2023-01-12 8:30,40000,구의동,서울 광진구 구의동 668-7,보도,미견인
2023-01-12 8:31,40000,구의동,서울 광진구 구의동 668-7,교통소통장애,미견인
2023-01-12 8:32,96000,구의동,서울특별시 광진구 광나루로 545,특별구역,미견인
2023-01-12 8:34,40000,구의동,서울특별시 광진구 천호대로 716-10,교통소통장애,미견인
2023-01-12 8:38,32000,능동,서울 광진구 능동로 266 (능동),보도,미견인
