단속동,위반내용,경도,위도
중곡동,교통소통장애,127.0870751,37.5545557
중곡동,교통소통장애,127.0870751,37.5545557
중곡동,교통소통장애,127.0870751,37.5545557
중곡동,보도,127.0862785,37.55491
중곡동,교통소통장애,127.0917769,37.5569527
중곡동,교통소통장애,127.0890497,37.5550485
중곡동,보도,127.0842548,37.565833
중곡동,교통소통장애,127.0992113,37.5674258
중곡동,도로 모퉁이,127.0950663,37.5601046
중곡동,교통소통장애,127.0844475,37.5574818
중곡동,교통소통장애,127.081111,37.5572937
중곡동,보도,127.0792319,37.5619104
중곡동,보도,127.0788738,37.5615742
중곡동,보도,127.0862785,37.55491
중곡동,도로 모퉁이,127.0886322,37.5586675
중곡동,버스정류소,127.0899088,37.5588576
중곡동,교통소통장애,127.0941223,37.5595477
중곡동,교통소통장애,127.094312,37.5569632
중곡동,교통소통장애,127.094312,37.5569632
중곡동,보도,127.0876182,37.5619935
중곡동,도로 모퉁이,127.0896611,37.5596846
중곡동,교통소통장애,127.0943889,37.5580901
중곡동,교통소통장애,127.0942292,37.558197
중곡동,교통소통장애,127.092097,37.5557568
중곡동,교통소통장애,127.0857699,37.5604114
중곡동,횡단보도,127.0881857,37.5544381
중곡동,보도,127.0881857,37.5544381
중곡동,교통소통장애,127.0919843,37.5585131
중곡동,횡단보도,127.0872308,37.5612787
중곡동,보도,127.0789003,37.5658634
중곡동,교통소통장애,127.0846688,37.5699269
중곡동,교통소통장애,127.0765594,37.5592585
중곡동,교통소통장애,127.0758761,37.5605146
중곡동,보도,127.0795355,37.562994
중곡동,보도,127.0822066,37.5676282
중곡동,보도,127.0822703,37.5679711
중곡동,교통소통장애,127.0796924,37.5686448
중곡동,교통소통장애,127.080375,37.5692899
중곡동,교통소통장애,127.0788428,37.5585825
중곡동,교통소통장애,127.0809304,37.5627796
중곡동,버스정류소,127.0807618,37.559922
중곡동,보도,127.0883848,37.5566743
중곡동,보도,127.0882655,37.5571779
중곡동,버스정류소,127.0812,37.5629439
중곡동,버스정류소,127.0773195,37.5591203
중곡동,교통소통장애,127.0786538,37.5656542
중곡동,도로 모퉁이,127.0786538,37.5656542
중곡동,보도,127.0766299,37.5645572
중곡동,보도,127.0766299,37.5645572
중곡동,도로 모퉁이,127.0834507,37.5704851
중곡동,보도,127.0819355,37.567581
중곡동,교통소통장애,127.0834507,37.5704851
중곡동,보도,127.0817271,37.5670297
중곡동,보도,127.0778905,37.5660537
중곡동,보도,127.0778905,37.5660537
중곡동,교통소통장애,127.0928841,37.5589796
중곡동,버스정류소,127.0780675,37.5663885
중곡동,소화전,127.0885784,37.5556486
중곡동,교통소통장애,127.083133,37.5659234
중곡동,도로 모퉁이,127.0849892,37.5705691
중곡동,주차금지(황색점선)구역,127.079052,37.5645761
중곡동,교통소통장애,127.079052,37.5645761
중곡동,보도,127.0809304,37.5627796
중곡동,보도,127.0809304,37.5627796
중곡동,버스정류소,127.0941223,37.5595477
중곡동,횡단보도,127.0920608,37.5559367
중곡동,도로 모퉁이,127.0911358,37.5566144
중곡동,교통소통장애,127.0778905,37.5660537
중곡동,교통소통장애,127.0778905,37.5660537
중곡동,보도,127.0810451,37.5626544
중곡동,버스정류소,127.0924637,37.5581834
중곡동,버스정류소,127.0924637,37.5581834
중곡동,교통소통장애,127.094312,37.5569632
중곡동,교통소통장애,127.094312,37.5569632
중곡동,교통소통장애,127.0916875,37.5568529
중곡동,교통소통장애,127.094312,37.5569632
중곡동,버스정류소,127.0812,37.5629439
중곡동,버스정류소,127.08416,37.5661746
중곡동,버스정류소,127.0839554,37.5616228
중곡동,버스정류소,127.0812,37.5629439
중곡동,보도,127.0805961,37.5586683
중곡동,보도,127.0806169,37.5588126
중곡동,보도,127.0809278,37.5593016
중곡동,보도,127.083143,37.5688068
중곡동,보도,127.0830559,37.5694459
중곡동,교통소통장애,127.0865787,37.5655536
중곡동,교통소통장애,127.0865787,37.5655536
중곡동,교통소통장애,127.0918478,37.5548358
중곡동,보도,127.0784275,37.5610571
중곡동,교통소통장애,127.0869431,37.5551674
중곡동,도로 모퉁이,127.094501,37.558181
중곡동,횡단보도,127.0872308,37.5612787
중곡동,소화전,127.0872308,37.5612787
중곡동,교통소통장애,127.0872308,37.5612787
중곡동,횡단보도,127.0931796,37.5551434
중곡동,교통소통장애,127.0920726,37.5568288
중곡동,보도,127.0879663,37.5575811
중곡동,교통소통장애,127.0879663,37.5575811
중곡동,도로 모퉁이,127.0899612,37.5582723
중곡동,교통소통장애,127.079052,37.5645761
중곡동,교통소통장애,127.0840472,37.5707691
중곡동,교통소통장애,127.092097,37.5557568
중곡동,도로 모퉁이,127.0806064,37.5679581
중곡동,도로 모퉁이,127.0895968,37.5575216
중곡동,건널목,127.0941223,37.5595477
중곡동,도로 모퉁이,127.0882307,37.5591059
중곡동,소화전,127.0872308,37.5612787
중곡동,보도,127.0832023,37.5584272
중곡동,교통소통장애,127.0759477,37.5592987
중곡동,교차로,127.0899651,37.558885
중곡동,도로 모퉁이,127.0895968,37.5575216
중곡동,보도,127.0829102,37.5693276
중곡동,교통소통장애,127.0905649,37.5570245
중곡동,횡단보도,127.0811495,37.5596817
중곡동,버스정류소,127.0899651,37.558885
중곡동,교통소통장애,127.0889593,37.5550388
중곡동,도로 모퉁이,127.0889593,37.5550388
중곡동,도로 모퉁이,127.0890854,37.5549046
중곡동,교통소통장애,127.0920088,37.556495
중곡동,교통소통장애,127.0834731,37.565881
중곡동,교통소통장애,127.0829775,37.5573713
중곡동,교통소통장애,127.0865828,37.5587237
중곡동,교통소통장애,127.0801523,37.557935
중곡동,교통소통장애,127.0800543,37.5576278
중곡동,교통소통장애,127.0801526,37.5579169
중곡동,교통소통장애,127.0810498,37.5595098
중곡동,교통소통장애,127.0810498,37.5595098
중곡동,교통소통장애,127.0810498,37.5595098
중곡동,교통소통장애,127.0814908,37.5595402
중곡동,횡단보도,127.0886322,37.5586675
중곡동,도로 모퉁이,127.0840472,37.5707691
중곡동,보도,127.0777378,37.5582405
중곡동,보도,127.0788738,37.5615742
중곡동,교통소통장애,127.082264,37.5574108
중곡동,교통소통장애,127.082264,37.5574108
중곡동,보도,127.0895968,37.5575216
중곡동,도로 모퉁이,127.0810387,37.5594917
중곡동,도로 모퉁이,127.0810387,37.5594917
중곡동,보도,127.0809278,37.5593016
중곡동,교통소통장애,127.0894576,37.5577999
중곡동,도로 모퉁이,127.0788428,37.5585825
중곡동,교통소통장애,127.0788428,37.5585825
중곡동,교통소통장애,127.087804,37.5625356
중곡동,보도,127.0781581,37.5581176
중곡동,버스정류소,127.0895968,37.5575216
중곡동,보도,127.0781581,37.5581176
중곡동,교통소통장애,127.0810498,37.5595098
중곡동,도로 모퉁이,127.0810498,37.5595098
중곡동,보도,127.0831833,37.5692126
중곡동,보도,127.0831833,37.5692126
중곡동,교통소통장애,127.0808395,37.5692574
중곡동,교통소통장애,127.0808395,37.5692574
중곡동,교통소통장애,127.092097,37.5557568
중곡동,건널목,127.094312,37.5569632
중곡동,교통소통장애,127.0845713,37.5649434
중곡동,교통소통장애,127.0865787,37.5655536
중곡동,버스정류소,127.0941223,37.5595477
중곡동,횡단보도,127.0941223,37.5595477
중곡동,도로 모퉁이,127.0840472,37.5707691
중곡동,주차금지(황색점선)구역,127.094312,37.5569632
중곡동,버스정류소,127.0917238,37.5585291
중곡동,보도,127.0879663,37.5575811
중곡동,도로 모퉁이,127.0941223,37.5595477
중곡동,보도,127.0881704,37.5547624
중곡동,횡단보도,127.0881704,37.5547624
중곡동,횡단보도,127.0817301,37.5612541
중곡동,횡단보도,127.0810498,37.5595098
중곡동,보도,127.0809278,37.5593016
중곡동,버스정류소,127.088111,37.5577804
중곡동,버스정류소,127.0812,37.5629439
중곡동,버스정류소,127.0812,37.5629439
중곡동,버스정류소,127.0812,37.5629439
중곡동,버스정류소,127.0781206,37.5639111
중곡동,보도,127.0823357,37.5681698
중곡동,소방차(긴급차량)통행장애,127.080375,37.5692899
중곡동,교통소통장애,127.0792548,37.5572882
중곡동,버스정류소,127.0929547,37.5587548
중곡동,보도,127.0788738,37.5615742
중곡동,보도,127.0781581,37.5581176
중곡동,교통소통장애,127.0788428,37.5585825
중곡동,교통소통장애,127.0788428,37.5585825
중곡동,교통소통장애,127.0788428,37.5585825
중곡동,도로 모퉁이,127.0920088,37.556495
중곡동,버스정류소,127.0860366,37.5691536
중곡동,교통소통장애,127.0788428,37.5585825
중곡동,보도,127.0884129,37.556224
중곡동,교통소통장애,127.0835746,37.5649897
중곡동,소화전,127.0840774,37.5655252
중곡동,교통소통장애,127.0834639,37.5638626
중곡동,버스정류소,127.0899651,37.558885
중곡동,횡단보도,127.0824694,37.568351
중곡동,보도,127.0830768,37.5705093
중곡동,보도,127.0833977,37.5701874
중곡동,교통소통장애,127.0781581,37.5581176
중곡동,보도,127.0793025,37.5699663
중곡동,보도,127.0793025,37.5699663
중곡동,교통소통장애,127.0840774,37.5655252
중곡동,교통소통장애,127.0840774,37.5655252
중곡동,도로 모퉁이,127.084141,37.5566324
중곡동,도로 모퉁이,127.084141,37.5566324
중곡동,도로 모퉁이,127.084141,37.5566324
중곡동,도로 모퉁이,127.0828151,37.5669301
중곡동,보도,127.0809278,37.5593016
중곡동,교통소통장애,127.0844119,37.5585447
중곡동,교통소통장애,127.0841845,37.5586241
중곡동,교통소통장애,127.0843396,37.5589046
중곡동,교통소통장애,127.0895968,37.5575216
중곡동,교통소통장애,127.0895968,37.5575216
중곡동,교통소통장애,127.0788428,37.5585825
중곡동,버스정류소,127.0901216,37.5590484
중곡동,교통소통장애,127.0941223,37.5595477
중곡동,교통소통장애,127.0941223,37.5595477
중곡동,교통소통장애,127.082264,37.5574108
중곡동,도로 모퉁이,127.082264,37.5574108
중곡동,도로 모퉁이,127.0890497,37.5550485
중곡동,교통소통장애,127.0867047,37.5589409
중곡동,보도,127.0788738,37.5615742
중곡동,교통소통장애,127.0882307,37.5591059
중곡동,보도,127.0817301,37.5612541
중곡동,교통소통장애,127.0817065,37.5585688
중곡동,교차로,127.0895968,37.5575216
중곡동,보도,127.0783852,37.5681661
중곡동,교통소통장애,127.078625,37.557887
중곡동,교통소통장애,127.0777939,37.5610342
중곡동,교통소통장애,127.0888456,37.5597324
중곡동,도로 모퉁이,127.0808395,37.5692574
중곡동,교통소통장애,127.0772707,37.5612373
중곡동,교통소통장애,127.0799485,37.5653039
중곡동,교통소통장애,127.0830791,37.5703201
중곡동,보도,127.0883153,37.5540157
중곡동,버스정류소,127.0943746,37.5592703
중곡동,버스정류소,127.08881,37.5589302
중곡동,도로 모퉁이,127.0840472,37.5707691
중곡동,소화전,127.0840472,37.5707691
중곡동,버스정류소,127.0807618,37.559922
중곡동,버스정류소,127.0812473,37.5600159
중곡동,교통소통장애,127.0782159,37.558019
중곡동,보도,127.0782159,37.558019
중곡동,교통소통장애,127.0808395,37.5692574
중곡동,교통소통장애,127.0933686,37.5554242
중곡동,소화전,127.0929548,37.5587458
중곡동,횡단보도,127.0834507,37.5704851
중곡동,교통소통장애,127.0810641,37.5629519
중곡동,교통소통장애,127.0813498,37.5627288
중곡동,교통소통장애,127.0813498,37.5627288
중곡동,소화전,127.0813498,37.5627288
중곡동,교통소통장애,127.0813498,37.5627288
중곡동,도로 모퉁이,127.0844707,37.5555898
중곡동,교통소통장애,127.0844707,37.5555898
중곡동,교통소통장애,127.092097,37.5557568
중곡동,교통소통장애,127.0836531,37.5659725
중곡동,도로 모퉁이,127.0809836,37.557527
중곡동,교통소통장애,127.0788428,37.5585825
중곡동,교통소통장애,127.0788428,37.5585825
중곡동,소화전,127.0878323,37.5602201
