단속동,위반내용,경도,위도
군자동,교통소통장애,127.0780063,37.5566568
군자동,교통소통장애,127.0723554,37.5541707
군자동,교통소통장애,127.0723115,37.5540622
군자동,보도,127.0776496,37.5543743
군자동,보도,127.0688637,37.5482774
군자동,교통소통장애,127.0780063,37.5566568
군자동,교통소통장애,127.0780063,37.5566568
군자동,주정차금지(황색실선)구역,127.0726707,37.5533892
군자동,주정차금지(황색실선)구역,127.0726707,37.5533892
군자동,주정차금지(황색실선)구역,127.0726707,37.5533892
군자동,주정차금지(황색실선)구역,127.0780063,37.5566568
군자동,주정차금지(황색실선)구역,127.0780063,37.5566568
군자동,교통소통장애,127.0756478,37.5579268
군자동,주차금지(황색점선)구역,127.0748734,37.5583082
군자동,교통소통장애,127.0748772,37.5580019
군자동,주차금지(황색점선)구역,127.0750245,37.557985
군자동,보도,127.0842254,37.5423335
군자동,도로 모퉁이,127.0772122,37.5531365
군자동,교통소통장애,127.0750476,37.5542909
군자동,도로 모퉁이,127.0757005,37.5527372
군자동,보도,127.0710306,37.5514841
군자동,보도,127.0688637,37.5482774
군자동,보도,127.0686468,37.5484288
군자동,보도,127.0778872,37.5562143
군자동,횡단보도,127.0752861,37.5551398
군자동,교통소통장애,127.0757055,37.5532508
군자동,도로 모퉁이,127.0749014,37.5578759
군자동,교통소통장애,127.0780472,37.5570085
군자동,교통소통장애,127.0780472,37.5570085
군자동,교통소통장애,127.0780472,37.5570085
군자동,교통소통장애,127.0716375,37.5490921
군자동,교통소통장애,127.0716375,37.5490921
군자동,교통소통장애,127.0716375,37.5490921
군자동,교통소통장애,127.0716375,37.5490921
군자동,교통소통장애,127.0716375,37.5490921
군자동,교통소통장애,127.0713577,37.5488376
군자동,교통소통장애,127.0716375,37.5490921
군자동,보도,127.0721249,37.5481138
군자동,도로 모퉁이,127.073956,37.5583551
군자동,보도,127.0780063,37.5566568
군자동,교통소통장애,127.0749014,37.5578759
군자동,보도,127.07702,37.5577033
군자동,주차방법위반,127.0752773,37.5576806
군자동,보도,127.0711774,37.5515123
군자동,도로 모퉁이,127.0729227,37.554058
군자동,교통소통장애,127.0750476,37.5542909
군자동,교통소통장애,127.0724918,37.5541267
군자동,교통소통장애,127.0750476,37.5542909
군자동,보도,127.07702,37.5577033
군자동,보도,127.0737245,37.5514603
군자동,보도,127.0765061,37.5571586
군자동,교통소통장애,127.0754135,37.5539874
군자동,교통소통장애,127.0754135,37.5539874
군자동,교통소통장애,127.0780063,37.5566568
군자동,보도,127.0758795,37.5584062
군자동,교통소통장애,127.0721127,37.5545742
군자동,보도,127.068658,37.5484379
군자동,보도,127.0686468,37.5484288
군자동,교통소통장애,127.0706374,37.5512558
군자동,교통소통장애,127.0705026,37.5511736
군자동,교통소통장애,127.0721484,37.548961
군자동,교통소통장애,127.0716375,37.5490921
군자동,교통소통장애,127.0716375,37.5490921
군자동,교통소통장애,127.0772227,37.5550378
군자동,도로 모퉁이,127.0761459,37.5524163
군자동,교통소통장애,127.0761459,37.5524163
군자동,보도,127.0750476,37.5542909
군자동,보도,127.0688637,37.5482774
군자동,교통소통장애,127.0753153,37.5573566
군자동,보도,127.0775255,37.5561755
군자동,보도,127.0764008,37.5519317
군자동,보도,127.0767551,37.5562415
군자동,도로 모퉁이,127.0741261,37.5583294
군자동,보도,127.0717308,37.5525168
군자동,교통소통장애,127.0768987,37.55745
군자동,교통소통장애,127.0768987,37.55745
군자동,교통소통장애,127.0767875,37.557287
군자동,교통소통장애,127.0767875,37.557287
군자동,교통소통장애,127.0767875,37.557287
군자동,교통소통장애,127.0780063,37.5566568
군자동,교통소통장애,127.0780063,37.5566568
군자동,교통소통장애,127.0780063,37.5566568
군자동,교차로,127.0776721,37.5571407
군자동,교통소통장애,127.0776721,37.5571407
군자동,교통소통장애,127.0732751,37.5539346
군자동,교통소통장애,127.0732751,37.5539346
군자동,도로 모퉁이,127.073956,37.5583551
군자동,도로 모퉁이,127.073956,37.5583551
군자동,교통소통장애,127.077663,37.5569604
군자동,교통소통장애,127.077504,37.5570042
군자동,교통소통장애,127.0684191,37.5494452
군자동,교통소통장애,127.0684191,37.5494452
군자동,교통소통장애,127.0685298,37.5496443
군자동,교통소통장애,127.0685298,37.5496443
군자동,교통소통장애,127.07428,37.5532126
군자동,도로 모퉁이,127.0759609,37.5527302
군자동,교통소통장애,127.0761459,37.5524163
군자동,교통소통장애,127.075981,37.5520186
군자동,교통소통장애,127.076705,37.5529613
군자동,교통소통장애,127.076705,37.5529613
군자동,교통소통장애,127.076705,37.5529613
군자동,교통소통장애,127.0726707,37.5533892
군자동,교통소통장애,127.0726707,37.5533892
군자동,도로 모퉁이,127.0742488,37.5584745
군자동,도로 모퉁이,127.073956,37.5583551
군자동,보도,127.0757477,37.5589998
군자동,보도,127.0761141,37.5513258
군자동,보도,127.0761141,37.5513258
군자동,보도,127.0761141,37.5513258
군자동,교통소통장애,127.0761141,37.5513258
군자동,보도,127.0761141,37.5513258
군자동,교통소통장애,127.0753262,37.5518873
군자동,교통소통장애,127.0754522,37.5517711
군자동,교통소통장애,127.0753262,37.5518873
군자동,교통소통장애,127.078841,37.5568885
군자동,교통소통장애,127.0760488,37.5575335
군자동,교통소통장애,127.0760488,37.5575335
군자동,교통소통장애,127.0760488,37.5575335
군자동,도로 모퉁이,127.0755196,37.5573041
군자동,교통소통장애,127.0700841,37.5484222
군자동,교통소통장애,127.0735135,37.5538734
군자동,보도,127.0765061,37.5571586
군자동,보도,127.0765061,37.5571586
군자동,도로 모퉁이,127.0686895,37.5495375
군자동,도로 모퉁이,127.0754135,37.5539874
군자동,보도,127.0765061,37.5571586
군자동,교통소통장애,127.0754172,37.5573483
군자동,교통소통장애,127.0771509,37.5544335
군자동,교통소통장애,127.0684531,37.5494365
군자동,도로 모퉁이,127.0684531,37.5494365
군자동,교통소통장애,127.0772122,37.5531365
군자동,교통소통장애,127.0772122,37.5531365
군자동,교통소통장애,127.0772122,37.5531365
군자동,교통소통장애,127.0772122,37.5531365
군자동,교통소통장애,127.0750476,37.5542909
군자동,보도,127.0753076,37.55523
군자동,교통소통장애,127.0708529,37.5512124
군자동,교통소통장애,127.0706374,37.5512558
군자동,교통소통장애,127.0749014,37.5578759
군자동,보도,127.0764008,37.5519317
군자동,보도,127.0764444,37.5520672
군자동,보도,127.0762558,37.5517594
군자동,교통소통장애,127.0737245,37.5514603
군자동,교통소통장애,127.0737245,37.5514603
군자동,보도,127.0761141,37.5513258
군자동,교통소통장애,127.0727282,37.5542277
군자동,교통소통장애,127.0724918,37.5541267
군자동,교통소통장애,127.0723115,37.5540622
군자동,교통소통장애,127.0768717,37.5532149
군자동,보도,127.0785675,37.5570396
군자동,도로 모퉁이,127.0779559,37.5570708
군자동,교통소통장애,127.0776721,37.5571407
군자동,교통소통장애,127.0760639,37.5526409
군자동,보도,127.0780063,37.5566568
군자동,보도,127.0750476,37.5542909
군자동,보도,127.0710595,37.5500697
군자동,보도,127.0755116,37.5515373
군자동,보도,127.0737245,37.5514603
군자동,교통소통장애,127.0753541,37.5523831
군자동,도로 모퉁이,127.0760639,37.5526409
군자동,보도,127.0781033,37.5552158
군자동,보도,127.0706262,37.5494176
군자동,교통소통장애,127.0753541,37.5523831
군자동,교통소통장애,127.0730051,37.5574556
군자동,교통소통장애,127.0780063,37.5566568
군자동,교통소통장애,127.0780063,37.5566568
군자동,교통소통장애,127.0733313,37.5539621
군자동,교통소통장애,127.0726707,37.5533892
군자동,교통소통장애,127.0726707,37.5533892
군자동,교통소통장애,127.0733756,37.5540435
군자동,교통소통장애,127.0735135,37.5538734
군자동,교통소통장애,127.0735135,37.5538734
군자동,교통소통장애,127.0735135,37.5538734
군자동,교통소통장애,127.0726707,37.5533892
군자동,교통소통장애,127.0755116,37.5515373
군자동,보도,127.0737245,37.5514603
군자동,도로 모퉁이,127.0755116,37.5515373
군자동,보도,127.0755116,37.5515373
군자동,보도,127.0737245,37.5514603
군자동,보도,127.0737245,37.5514603
군자동,보도,127.0737245,37.5514603
군자동,교통소통장애,127.0720908,37.5490416
군자동,도로 모퉁이,127.073727,37.5558303
군자동,보도,127.0766343,37.552276
군자동,교통소통장애,127.0757055,37.5532508
군자동,교통소통장애,127.0757055,37.5532508
군자동,교통소통장애,127.0757055,37.5532508
군자동,교통소통장애,127.0684531,37.5494365
군자동,교통소통장애,127.0684531,37.5494365
군자동,교통소통장애,127.0696352,37.5499414
군자동,교통소통장애,127.0755774,37.5581245
군자동,특별구역,127.0710836,37.5499528
군자동,보도,127.0706538,37.5499314
군자동,보도,127.0710595,37.5500697
군자동,보도,127.0756092,37.5555478
군자동,보도,127.0706538,37.5499314
군자동,보도,127.07607,37.5558127
군자동,보도,127.0772122,37.5531365
군자동,보도,127.0772122,37.5531365
군자동,교통소통장애,127.0716375,37.5490921
군자동,보도,127.0716375,37.5490921
군자동,보도,127.0728718,37.5481197
군자동,보도,127.0728718,37.5481197
군자동,보도,127.0721249,37.5481138
군자동,교통소통장애,127.0721249,37.5481138
군자동,교통소통장애,127.075981,37.5520186
군자동,교통소통장애,127.075981,37.5520186
군자동,교통소통장애,127.075981,37.5520186
군자동,교통소통장애,127.0758997,37.5521891
군자동,교통소통장애,127.0684531,37.5494365
군자동,교통소통장애,127.0684531,37.5494365
군자동,교통소통장애,127.0684531,37.5494365
군자동,보도,127.0765061,37.5571586
군자동,보도,127.0765061,37.5571586
군자동,교통소통장애,127.0724918,37.5541267
군자동,도로 모퉁이,127.0759609,37.5527302
군자동,도로 모퉁이,127.0759609,37.5527302
군자동,주차방법위반,127.0714206,37.5510637
군자동,교통소통장애,127.0694849,37.5492824
군자동,교통소통장애,127.0694849,37.5492824
군자동,교통소통장애,127.069212,37.5493884
군자동,교통소통장애,127.0691016,37.5491623
군자동,교통소통장애,127.0691016,37.5491623
군자동,보도,127.0765061,37.5571586
군자동,보도,127.0758493,37.5562705
군자동,보도,127.070573,37.5491468
군자동,보도,127.0750476,37.5542909
군자동,보도,127.0750476,37.5542909
군자동,보도,127.0756092,37.5555478
군자동,보도,127.0765061,37.5571586
군자동,보도,127.0765061,37.5571586
군자동,교통소통장애,127.0768863,37.5529447
군자동,교통소통장애,127.0768863,37.5529447
군자동,교통소통장애,127.0726707,37.5533892
군자동,교통소통장애,127.0726707,37.5533892
군자동,교통소통장애,127.0726707,37.5533892
군자동,도로 모퉁이,127.0751047,37.5551654
군자동,보도,127.0756092,37.5555478
군자동,교통소통장애,127.0775264,37.5570224
군자동,교통소통장애,127.0780588,37.5569906
군자동,보도,127.0784449,37.5568854
군자동,보도,127.0784449,37.5568854
군자동,교통소통장애,127.0761439,37.5534976
