단속동,위반내용,경도,위도
능동,교통소통장애,127.0805556,37.5527481
능동,교통소통장애,127.0804093,37.5526839
능동,교통소통장애,127.0805556,37.5527481
능동,교통소통장애,127.0805556,37.5527481
능동,교통소통장애,127.0799151,37.5523737
능동,도로 모퉁이,127.0794574,37.5564608
능동,교통소통장애,127.0794574,37.5564608
능동,교통소통장애,127.0873896,37.5519721
능동,교통소통장애,127.0881208,37.5523292
능동,교통소통장애,127.0881208,37.5523292
능동,교통소통장애,127.0881208,37.5523292
능동,교통소통장애,127.0882343,37.552303
능동,교통소통장애,127.0882343,37.552303
능동,교통소통장애,127.0842058,37.5448653
능동,교통소통장애,127.0842058,37.5448653
능동,교통소통장애,127.0842058,37.5448653
능동,교통소통장애,127.0842058,37.5448653
능동,횡단보도,127.0821634,37.5453089
능동,교통소통장애,127.0821634,37.5453089
능동,횡단보도,127.0821634,37.5453089
능동,횡단보도,127.0821634,37.5453089
능동,교통소통장애,127.0821634,37.5453089
능동,교통소통장애,127.0821634,37.5453089
능동,교통소통장애,127.0821634,37.5453089
능동,교통소통장애,127.0821634,37.5453089
능동,교통소통장애,127.0821634,37.5453089
능동,교통소통장애,127.0821634,37.5453089
능동,교통소통장애,127.0821634,37.5453089
능동,교통소통장애,127.0821634,37.5453089
능동,교통소통장애,127.0821634,37.5453089
능동,교통소통장애,127.0821634,37.5453089
능동,교통소통장애,127.0782774,37.5456751
능동,교통소통장애,127.0782774,37.5456751
능동,교통소통장애,127.0791371,37.5456999
능동,교통소통장애,127.0782774,37.5456751
능동,교통소통장애,127.0808404,37.5452266
능동,교통소통장애,127.0808404,37.5452266
능동,보도,127.0808404,37.5452266
능동,교통소통장애,127.077057,37.5519549
능동,교통소통장애,127.079751,37.5454704
능동,교통소통장애,127.077057,37.5519549
능동,교통소통장애,127.0771944,37.5518208
능동,교통소통장애,127.0771944,37.5518208
능동,교통소통장애,127.0798175,37.5529496
능동,교통소통장애,127.0798175,37.5529496
능동,교통소통장애,127.0798175,37.5529496
능동,교통소통장애,127.0818804,37.54901
능동,교통소통장애,127.0859573,37.5487804
능동,교통소통장애,127.0818804,37.54901
능동,교통소통장애,127.0856532,37.5486609
능동,도로 모퉁이,127.0863737,37.5471167
능동,교통소통장애,127.0863737,37.5471167
능동,교통소통장애,127.0818804,37.54901
능동,교통소통장애,127.0818804,37.54901
능동,교통소통장애,127.0882343,37.552303
능동,도로 모퉁이,127.0786176,37.5538863
능동,교차로,126.9778779,37.5664106
능동,도로 모퉁이,127.0794315,37.5558119
능동,보도,127.0813951,37.5562777
능동,교통소통장애,127.0876827,37.5529926
능동,교통소통장애,127.0821634,37.5453089
능동,보도,127.081468,37.5549447
능동,보도,127.0815884,37.55436
능동,보도,127.0797917,37.5550488
능동,도로 모퉁이,127.0781889,37.5528558
능동,버스정류소,127.0836943,37.5459696
능동,보도,127.0792548,37.5572882
능동,교통소통장애,127.0818804,37.54901
능동,교통소통장애,127.0818804,37.54901
능동,교통소통장애,127.0818804,37.54901
능동,교통소통장애,127.081468,37.5549447
능동,보도,127.0797143,37.5567422
능동,도로 모퉁이,127.0866452,37.5517591
능동,도로 모퉁이,127.0841109,37.5544697
능동,보도,127.0780245,37.5542601
능동,주차금지(황색점선)구역,126.9778779,37.5664106
능동,교통소통장애,127.0881208,37.5523292
능동,보도,127.0793457,37.5572619
능동,교통소통장애,127.0800495,37.555249
능동,도로 모퉁이,127.0794315,37.5558119
능동,보도,127.0817029,37.545026
능동,보도,127.081468,37.5549447
능동,도로 모퉁이,127.081468,37.5549447
능동,보도,127.0780245,37.5542601
능동,보도,127.0780245,37.5542601
능동,보도,127.0791027,37.5558544
능동,교통소통장애,127.079588,37.5532091
능동,보도,127.0791027,37.5558544
능동,교통소통장애,127.0882343,37.552303
능동,교통소통장애,127.0882343,37.552303
능동,교통소통장애,127.0878717,37.5523453
능동,교통소통장애,127.0866452,37.5517591
능동,교통소통장애,127.0814962,37.548962
