단속일시,단속원금,단속동,단속장소,위반내용,견인지시,경도,위도,행정동코드,행정동명
2022-01-01 20:03,40000,화양동,서울특별시 광진구 동일로24길 28,교통소통장애,미견인,127.0665682,37.5435918,1121571000,화양동
2022-01-01 20:55,40000,구의동,서울특별시 광진구 자양로32길 20,보도,미견인,127.0861935,37.5442589,1121585000,구의1동
2022-01-01 21:11,40000,자양동,서울 광진구 자양동 12-10,교통소통장애,미견인,127.0636395,37.5397933,1121584700,자양4동
2022-01-01 21:15,40000,자양동,서울 광진구 자양동 858,교통소통장애,미견인,127.063301,37.5397185,1121584700,자양4동
2022-01-01 21:26,40000,자양동,서울 광진구 자양동 64-8,도로 모퉁이,미견인,127.0668061,37.5335831,1121584700,자양4동
2022-01-01 22:14,40000,중곡동,서울특별시 광진구 천호대로 595,보도,미견인,127.0841746,37.5557406,1121575000,중곡2동
2022-01-01 22:17,40000,중곡동,서울특별시 광진구 천호대로 593,보도,미견인,127.0839475,37.555802,1121575000,중곡2동
2022-01-01 23:33,40000,화양동,서울특별시 광진구 아차산로 241,교통소통장애,미견인,127.0701709,37.5405207,1121571000,화양동
2022-01-01 23:33,40000,화양동,서울특별시 광진구 아차산로 241,교통소통장애,미견인,127.0701709,37.5405207,1121571000,화양동
2022-01-01 23:36,40000,중곡동,서울 광진구 중곡동 150-103,버스정류소,미견인,127.0872308,37.5612787,1121575000,중곡2동
2022-01-01 23:37,40000,중곡동,서울 광진구 중곡동 150-103,교통소통장애,미견인,127.0872308,37.5612787,1121575000,중곡2동
2022-01-01 23:49,40000,중곡동,서울특별시 광진구 면목로 173,교통소통장애,미견인,127.0826246,37.5686136,1121576000,중곡3동
2022-01-02 0:34,40000,광장동,서울 광진구 광장동 484,버스정류소,미견인,127.0986859,37.5405615,1121581000,광장동
2022-01-02 0:43,40000,광장동,서울 광진구 광장동 486-1,소화전,미견인,127.0995141,37.5394416,1121581000,광장동
2022-01-02 0:47,40000,광장동,서울 광진구 광장동 486-1,교통소통장애,미견인,127.0995141,37.5394416,1121581000,광장동
2022-01-02 0:48,40000,광장동,서울 광진구 광장동 486-1,교통소통장애,미견인,127.0995141,37.5394416,1121581000,광장동
2022-01-02 7:24,40000,중곡동,서울 광진구 중곡동 199-1,보도,미견인,127.083443,37.5701877,1121576000,중곡3동
2022-01-02 11:12,40000,구의동,서울 광진구 구의동 147-47,교통소통장애,미견인,127.0938519,37.5482285,1121586000,구의2동
2022-01-02 11:13,40000,구의동,서울 광진구 구의동 147-47,교통소통장애,미견인,127.0938519,37.5482285,1121586000,구의2동
2022-01-02 11:17,40000,광장동,서울 광진구 광장동 381-50,안전지대,미견인,127.0997785,37.5522745,1121581000,광장동
2022-01-02 11:18,40000,광장동,서울 광진구 광장동 381-49,교통소통장애,미견인,127.099815,37.5520585,1121581000,광장동
2022-01-02 11:19,40000,광장동,서울 광진구 광장동 381-49,안전지대,미견인,127.099815,37.5520585,1121581000,광장동
2022-01-02 11:25,40000,군자동,서울 광진구 군자동 27-8,교통소통장애,미견인,127.0757603,37.5533954,1121573000,군자동
2022-01-02 11:25,40000,구의동,서울특별시 광진구 자양로53길 14,교통소통장애,미견인,127.0932462,37.5543149,1121586000,구의2동
2022-01-02 11:28,50000,구의동,서울 광진구 구의동 29-20,교통소통장애,미견인,127.0920951,37.5531077,1121586000,구의2동
2022-01-02 11:36,40000,화양동,서울 광진구 화양동 527 주차장막음,교통소통장애,견인처리,127.0750523,37.546578,1121571000,화양동
2022-01-02 11:57,40000,광장동,서울 광진구 광장동 453-7,교통소통장애,미견인,127.1015892,37.5419082,1121581000,광장동
2022-01-02 11:58,40000,광장동,서울 광진구 광장동 453-7,교통소통장애,미견인,127.1015892,37.5419082,1121581000,광장동
2022-01-02 11:59,40000,광장동,서울 광진구 광장동 453-7,교통소통장애,미견인,127.1015892,37.5419082,1121581000,광장동
2022-01-02 12:00,40000,광장동,서울 광진구 광장동 453-7,교통소통장애,미견인,127.1015892,37.5419082,1121581000,광장동
2022-01-02 12:02,40000,광장동,서울 광진구 광장동 453-7,교통소통장애,미견인,127.1015892,37.5419082,1121581000,광장동
2022-01-02 12:02,40000,자양동,서울 광진구 자양동 731-3,도로 모퉁이,미견인,127.0842357,37.5313137,1121583000,자양2동
2022-01-02 12:10,40000,군자동,서울 광진구 군자동 224,교통소통장애,미견인,127.0761459,37.5524163,1121573000,군자동
2022-01-02 12:10,40000,군자동,서울 광진구 군자동 224,교통소통장애,미견인,127.0761459,37.5524163,1121573000,군자동
2022-01-02 12:29,40000,군자동,서울 광진구 군자동 497,보도,미견인,127.0786316,37.5573464,1121573000,군자동
2022-01-02 12:30,40000,구의동,서울특별시 광진구 광나루로30나길 3,교통소통장애,미견인,127.0819774,37.5438658,1121585000,구의1동
2022-01-02 12:30,40000,군자동,서울 광진구 군자동 497,보도,미견인,127.0786316,37.5573464,1121573000,군자동
2022-01-02 12:33,40000,자양동,서울 광진구 자양동 765,교통소통장애,미견인,127.0830278,37.5412609,1121582000,자양1동
2022-01-02 12:34,40000,자양동,서울 광진구 자양동 765,교통소통장애,미견인,127.0830278,37.5412609,1121582000,자양1동
2022-01-02 12:34,40000,화양동,서울 광진구 화양동 528,교통소통장애,미견인,127.0807539,37.5402882,1121571000,화양동
2022-01-02 12:35,40000,화양동,서울 광진구 화양동 528,교통소통장애,미견인,127.0807539,37.5402882,1121571000,화양동
2022-01-02 12:37,40000,자양동,서울특별시 광진구 자양번영로 70-1,보도,미견인,127.076668,37.5357781,1121582000,자양1동
2022-01-02 12:39,40000,능동,서울 광진구 능동 257-26,도로 모퉁이,미견인,127.0882343,37.552303,1121578000,능동
2022-01-02 12:40,40000,자양동,서울특별시 광진구 자양번영로 70-1,보도,미견인,127.076668,37.5357781,1121582000,자양1동
2022-01-02 14:44,40000,구의동,서울 광진구 구의동 220-41,교통소통장애,미견인,127.0905001,37.5390751,1121587000,구의3동
2022-01-02 14:45,40000,구의동,서울 광진구 구의동 220-41,도로 모퉁이,미견인,127.0905001,37.5390751,1121587000,구의3동
2022-01-02 14:46,40000,구의동,서울 광진구 구의동 220-41,교통소통장애,미견인,127.0905001,37.5390751,1121587000,구의3동
2022-01-02 14:47,40000,구의동,서울 광진구 구의동 220-41,교통소통장애,미견인,127.0905001,37.5390751,1121587000,구의3동
2022-01-02 15:03,40000,구의동,서울특별시 광진구 천호대로131길 7,교통소통장애,미견인,127.0905394,37.5516721,1121586000,구의2동
2022-01-02 15:34,40000,중곡동,서울특별시 광진구 용마산로5길 49,교통소통장애,미견인,127.0849811,37.5573508,1121575000,중곡2동
2022-01-02 15:41,40000,중곡동,서울 광진구 중곡동 668,교통소통장애,미견인,127.0788428,37.5585825,1121574000,중곡1동
2022-01-02 15:50,40000,중곡동,서울 광진구 중곡동 263-1,보도,미견인,127.0766299,37.5645572,1121574000,중곡1동
2022-01-02 15:50,40000,중곡동,서울 광진구 중곡동 263-1,보도,미견인,127.0766299,37.5645572,1121574000,중곡1동
2022-01-02 15:51,40000,자양동,서울 광진구 자양동 74-21 공원입구막음,교통소통장애,미견인,127.0663955,37.5329401,1121584700,자양4동
2022-01-02 15:55,40000,중곡동,서울특별시 광진구 면목로 169,교통소통장애,미견인,127.0824694,37.568351,1121576000,중곡3동
2022-01-02 16:18,40000,자양동,서울 광진구 자양동 743,도로 모퉁이,미견인,127.0852407,37.5305466,1121583000,자양2동
2022-01-02 17:02,40000,군자동,서울특별시 광진구 능동로 275-1 동원빌딩,보도,미견인,127.0777927,37.5546998,1121573000,군자동
2022-01-02 17:19,40000,광장동,서울 광진구 광장동 453-7,교통소통장애,미견인,127.1015892,37.5419082,1121581000,광장동
2022-01-02 17:19,40000,광장동,서울 광진구 광장동 453-7,교통소통장애,미견인,127.1015892,37.5419082,1121581000,광장동
2022-01-02 17:20,40000,광장동,서울 광진구 광장동 453-7,교통소통장애,미견인,127.1015892,37.5419082,1121581000,광장동
2022-01-02 17:20,40000,광장동,서울 광진구 광장동 453-7,교통소통장애,미견인,127.1015892,37.5419082,1121581000,광장동
2022-01-02 17:22,40000,중곡동,서울특별시 광진구 능동로 373,교통소통장애,미견인,127.0822779,37.5627361,1121574000,중곡1동
2022-01-02 17:22,40000,중곡동,서울특별시 광진구 능동로 373,교통소통장애,미견인,127.0822779,37.5627361,1121574000,중곡1동
2022-01-02 17:27,40000,자양동,서울특별시 광진구 뚝섬로 486,교통소통장애,미견인,127.0642835,37.5362573,1121584700,자양4동
2022-01-02 20:39,40000,중곡동,서울특별시 광진구 영화사로 40,버스정류소,미견인,127.0910716,37.5563075,1121577000,중곡4동
2022-01-02 20:42,40000,중곡동,서울 광진구 중곡동 100-16,교통소통장애,미견인,127.0920726,37.5568288,1121577000,중곡4동
2022-01-02 20:45,40000,화양동,서울특별시 광진구 아차산로25길 60,교통소통장애,미견인,127.068137,37.5439196,1121571000,화양동
2022-01-02 20:50,40000,중곡동,서울 광진구 중곡동 150-77,보도,미견인,127.0874711,37.5619924,1121577000,중곡4동
2022-01-02 20:51,40000,화양동,서울특별시 광진구 아차산로25길 60,교통소통장애,미견인,127.068137,37.5439196,1121571000,화양동
2022-01-02 20:56,40000,중곡동,서울 광진구 중곡동 266-5,교통소통장애,미견인,127.0879663,37.5575811,1121577000,중곡4동
2022-01-02 21:13,40000,군자동,서울특별시 광진구 면목로 30,보도,미견인,127.0763752,37.5567611,1121573000,군자동
2022-01-02 21:30,40000,구의동,서울 광진구 구의동 252-139,교통소통장애,미견인,127.0839109,37.5384475,1121585000,구의1동
2022-01-02 21:31,40000,구의동,서울특별시 광진구 자양로 116,교통소통장애,미견인,127.0838567,37.5382489,1121585000,구의1동
2022-01-02 21:31,40000,구의동,서울특별시 광진구 자양로 116,교통소통장애,미견인,127.0838567,37.5382489,1121585000,구의1동
2022-01-02 21:40,40000,화양동,서울 광진구 화양동 191,교통소통장애,미견인,127.0722458,37.5474931,1121571000,화양동
2022-01-02 21:41,40000,화양동,서울 광진구 화양동 191,교통소통장애,미견인,127.0722458,37.5474931,1121571000,화양동
2022-01-02 21:41,40000,화양동,서울특별시 광진구 광나루로 386,교통소통장애,미견인,127.0725406,37.5474503,1121571000,화양동
2022-01-02 22:46,40000,광장동,서울특별시 광진구 아차산로 553,횡단보도,미견인,127.1024507,37.5436718,1121581000,광장동
2022-01-02 23:54,40000,중곡동,서울 광진구 중곡동 440,주차금지(황색점선)구역,미견인,127.092097,37.5557568,1121577000,중곡4동
2022-01-03 0:00,40000,중곡동,서울 광진구 중곡동 437-8 주차장앞,교통소통장애,미견인,127.094312,37.5569632,1121577000,중곡4동
2022-01-03 0:11,40000,중곡동,서울 광진구 중곡동 169-83,교통소통장애,미견인,127.0843222,37.5686448,1121576000,중곡3동
2022-01-03 0:19,40000,자양동,서울 광진구 자양동 74-26 공원입구 막음,교통소통장애,미견인,127.0662034,37.5329206,1121584700,자양4동
2022-01-03 0:30,40000,화양동,서울특별시 광진구 능동로13길 36,교통소통장애,미견인,127.0704155,37.5436042,1121571000,화양동
2022-01-03 7:00,40000,구의동,서울 광진구 구의동 55-1 주차장막음,교통소통장애,견인처리,127.0913322,37.5516241,1121586000,구의2동
2022-01-03 8:35,40000,군자동,서울 광진구 군자동 489,보도,견인처리,127.0765061,37.5571586,1121573000,군자동
2022-01-03 8:42,40000,광장동,서울 광진구 광장동 566,교통소통장애,견인처리,127.0963452,37.5423007,1121581000,광장동
2022-01-03 8:56,120000,중곡동,서울특별시 광진구 용마산로22길 20,보도,견인처리,127.0880748,37.5635378,1121577000,중곡4동
2022-01-03 9:02,120000,자양동,서울 광진구 자양동 578-2,교통소통장애,견인처리,127.0754194,37.5351826,1121584000,자양3동
2022-01-03 9:04,120000,자양동,서울 광진구 자양동 520-7,교통소통장애,견인처리,127.0752146,37.5343611,1121584000,자양3동
2022-01-03 9:24,40000,능동,서울특별시 광진구 천호대로116길 36,주차금지(황색점선)구역,미견인,127.0833504,37.5537249,1121578000,능동
2022-01-03 9:44,40000,화양동,서울 광진구 화양동 169-7,도로 모퉁이,미견인,127.0719644,37.5455446,1121571000,화양동
2022-01-03 10:17,40000,능동,서울특별시 광진구 천호대로116길 18,교통소통장애,미견인,127.0837496,37.5543948,1121578000,능동
2022-01-03 10:18,120000,구의동,서울특별시 광진구 광나루로 478,교통소통장애,미견인,127.0821224,37.5449572,1121585000,구의1동
2022-01-03 10:18,40000,능동,서울 광진구 능동 270-9,도로 모퉁이,미견인,127.0841109,37.5544697,1121578000,능동
2022-01-03 10:18,120000,구의동,서울특별시 광진구 광나루로 478,특별구역,미견인,127.0821224,37.5449572,1121585000,구의1동
2022-01-03 10:25,40000,자양동,서울 광진구 자양로13길 96 (자양동),보도,미견인,127.0799404,37.5328211,1121582000,자양1동
2022-01-03 10:39,40000,화양동,서울특별시 광진구 동일로26길 50,주차금지(황색점선)구역,미견인,127.0685582,37.5446347,1121571000,화양동
2022-01-03 11:02,40000,중곡동,서울특별시 광진구 면목로 152-1,보도,미견인,127.0819327,37.5668872,1121576000,중곡3동
2022-01-03 11:03,40000,중곡동,서울 광진구 중곡동 172-57,보도,미견인,127.0819325,37.5668962,1121576000,중곡3동
2022-01-03 13:11,40000,자양동,서울 광진구 뚝섬로56길 59 (자양동),보도,미견인,127.0829309,37.5288437,1121583000,자양2동
2022-01-03 13:12,40000,자양동,서울 광진구 뚝섬로56길 56 (자양동),보도,미견인,127.0826586,37.5289047,1121583000,자양2동
2022-01-03 13:32,40000,구의동,서울 광진구 구의동 606,도로 모퉁이,미견인,127.0905237,37.5343358,1121587000,구의3동
2022-01-03 13:33,40000,구의동,서울 광진구 구의동 606,교통소통장애,미견인,127.0905237,37.5343358,1121587000,구의3동
2022-01-03 13:40,40000,구의동,서울특별시 광진구 아차산로 431,교통소통장애,미견인,127.0899084,37.5384128,1121587000,구의3동
2022-01-03 13:41,40000,구의동,서울 광진구 구의동 244-5,주정차금지(황색실선)구역,미견인,127.0903022,37.538596,,
2022-01-03 13:42,40000,구의동,서울 광진구 구의동 244-5,교통소통장애,미견인,127.0903022,37.538596,,
2022-01-03 13:50,40000,구의동,서울 광진구 구의동 252-115,교통소통장애,미견인,127.0846883,37.5377958,1121585000,구의1동
2022-01-03 13:51,40000,구의동,서울 광진구 구의동 252-115,교통소통장애,미견인,127.0846883,37.5377958,1121585000,구의1동
2022-01-03 13:52,40000,구의동,서울 광진구 구의동 252-115,교통소통장애,미견인,127.0846883,37.5377958,1121585000,구의1동
2022-01-03 13:52,40000,구의동,서울 광진구 구의동 252-115,교통소통장애,미견인,127.0846883,37.5377958,1121585000,구의1동
2022-01-03 14:08,120000,구의동,서울 광진구 구의동 632-8,교통소통장애,미견인,127.0822385,37.5447238,1121585000,구의1동
2022-01-03 16:26,40000,자양동,서울특별시 광진구 자양강변길 89,교차로,미견인,127.0638982,37.532677,1121584700,자양4동
2022-01-03 16:33,40000,중곡동,서울 광진구 중곡동 58-17,교통소통장애,미견인,127.0878606,37.5597518,1121577000,중곡4동
2022-01-03 16:34,40000,중곡동,서울특별시 광진구 용마산로 66,도로 모퉁이,미견인,127.0878744,37.5595447,1121577000,중곡4동
2022-01-03 16:50,40000,구의동,서울특별시 광진구 아차산로 431,교통소통장애,미견인,127.0899084,37.5384128,1121587000,구의3동
2022-01-03 16:58,40000,광장동,서울 광진구 광장동 535-3,버스정류소,미견인,127.0951496,37.5419762,1121581000,광장동
2022-01-03 17:05,40000,군자동,서울 광진구 군자동 224,소화전,견인처리,127.0761459,37.5524163,1121573000,군자동
2022-01-03 18:07,40000,자양동,서울특별시 광진구 자양로 90,보도,미견인,127.0842595,37.5358462,1121583000,자양2동
2022-01-03 18:09,50000,자양동,서울특별시 광진구 자양로 94,보도,미견인,127.0840069,37.5361506,1121583000,자양2동
2022-01-03 19:28,40000,구의동,서울특별시 광진구 자양로 186,교통소통장애,미견인,127.0851215,37.5440164,1121585000,구의1동
2022-01-03 19:29,40000,구의동,서울특별시 광진구 자양로 186,교통소통장애,미견인,127.0851215,37.5440164,1121585000,구의1동
2022-01-03 19:29,40000,자양동,서울 광진구 자양동 6-21,교통소통장애,미견인,127.067284,37.5388129,1121584700,자양4동
2022-01-03 19:30,40000,자양동,서울특별시 광진구 아차산로30길 26,교통소통장애,미견인,127.0668875,37.5397649,1121584700,자양4동
2022-01-03 19:31,40000,자양동,서울특별시 광진구 아차산로30길 26,교통소통장애,미견인,127.0668875,37.5397649,1121584700,자양4동
2022-01-03 19:32,40000,자양동,서울특별시 광진구 아차산로30길 26,교통소통장애,미견인,127.0668875,37.5397649,1121584700,자양4동
2022-01-03 19:40,40000,자양동,서울 광진구 자양동 508-9,주정차금지(황색실선)구역,견인처리,127.0670857,37.5356577,1121584700,자양4동
2022-01-03 19:42,40000,광장동,서울특별시 광진구 아차산로73길 8,교통소통장애,미견인,127.1045391,37.5459943,1121581000,광장동
2022-01-03 19:43,40000,광장동,서울특별시 광진구 아차산로76길 10,주차금지(황색점선)구역,미견인,127.1074495,37.5477194,1121581000,광장동
2022-01-03 19:43,40000,광장동,서울특별시 광진구 아차산로73길 8,주차금지(황색점선)구역,미견인,127.1045391,37.5459943,1121581000,광장동
2022-01-03 19:46,40000,광장동,서울 광진구 광장동 320-4,교통소통장애,미견인,127.1080356,37.5469669,1121581000,광장동
2022-01-03 19:48,80000,광장동,서울 광진구 광장동 320-4,소화전,미견인,127.1080356,37.5469669,1121581000,광장동
2022-01-03 20:00,40000,구의동,서울 광진구 구의동 631-3,교통소통장애,미견인,127.0964173,37.5363273,1121587000,구의3동
2022-01-03 20:02,40000,구의동,서울특별시 광진구 광나루로56길 29,교통소통장애,미견인,127.097831,37.5373202,1121587000,구의3동
2022-01-03 20:02,40000,구의동,서울특별시 광진구 광나루로56길 29,교통소통장애,미견인,127.097831,37.5373202,1121587000,구의3동
2022-01-03 20:03,40000,구의동,서울특별시 광진구 광나루로56길 29,주정차금지(황색실선)구역,미견인,127.097831,37.5373202,1121587000,구의3동
2022-01-03 20:04,40000,구의동,서울특별시 광진구 광나루로56길 29,주정차금지(황색실선)구역,미견인,127.097831,37.5373202,1121587000,구의3동
2022-01-03 20:04,40000,구의동,서울특별시 광진구 광나루로56길 29,주정차금지(황색실선)구역,미견인,127.097831,37.5373202,1121587000,구의3동
2022-01-03 20:13,40000,군자동,서울특별시 광진구 천호대로 536,보도,견인처리,127.0776105,37.5575457,1121573000,군자동
2022-01-03 20:23,80000,구의동,서울 광진구 구의동 221-6,소화전,견인처리,127.0891099,37.5389473,1121585000,구의1동
2022-01-03 20:30,40000,중곡동,서울특별시 광진구 영화사로5길 35,교통소통장애,미견인,127.0925948,37.5576348,1121577000,중곡4동
2022-01-03 20:30,40000,구의동,서울 광진구 구의동 244-8,교통소통장애,미견인,127.0898012,37.5388535,1121587000,구의3동
2022-01-03 20:31,40000,구의동,서울 광진구 구의동 244-8,교통소통장애,미견인,127.0898012,37.5388535,1121587000,구의3동
2022-01-03 20:33,40000,중곡동,서울특별시 광진구 영화사로3가길 21,도로 모퉁이,미견인,127.0935007,37.5575967,1121577000,중곡4동
2022-01-03 20:40,40000,자양동,서울 광진구 자양동 743,도로 모퉁이,견인처리,127.0852407,37.5305466,1121583000,자양2동
2022-01-03 20:52,40000,중곡동,서울 광진구 중곡동 200 주차장막음,교통소통장애,미견인,127.0842109,37.5694188,1121576000,중곡3동
2022-01-03 21:04,10000,능동,서울 광진구 능동 265-8,보도,미견인,127.0797121,37.5569224,1121578000,능동
2022-01-03 21:09,40000,능동,서울 광진구 능동 280-1,보도,미견인,127.0780245,37.5542601,1121578000,능동
2022-01-03 21:11,40000,능동,서울 광진구 능동 280-1,보도,미견인,127.0780245,37.5542601,1121578000,능동
2022-01-03 21:11,40000,능동,서울 광진구 능동 280-1,보도,미견인,127.0780245,37.5542601,1121578000,능동
